karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
178675,848458.0,225,2,1056,337,19,8,0,118,0,0,47,39,15,80227,10215,225,257,52417,1572,1079,588,43,11,11,55,406,533,613,640,1298,481,648,76,173,496,118,0
116266,3044248.0,318,0,548,69,19,19,0,159,0,0,14,5,29,83612,9829,316,421,53565,2618,769,1159,71,16,10,52,408,502,654,655,1789,486,1795,186,235,1103,159,0
3905,843496.0,53,0,298,713,33,1,0,83,0,0,2,121,0,154854,11231,53,893,78980,2641,3865,1714,43,16,10,26,900,153,1030,1035,849,867,1521,378,53,342,83,0
8480,1287113.0,239,0,504,218,14,15,0,31,0,0,52,22,42,58048,9782,238,299,10384,1128,889,358,18,11,4,12,330,270,392,422,641,361,695,100,95,273,31,0
2538015,26392231.0,1692,2,1704,2281,216,161,9221,229,0,0,261,451,459,1043482,61472,1678,3610,924241,8357,14125,8462,176,70,38,90,3651,1456,3880,4498,2912,3653,5562,1693,577,1408,225,0
86125,4895570,19,0,126,14,3,0,0,12,0,0,3,4,0,6124,695,19,10,35732,72,144,43,6,0,4,9,8,69,20,21,112,8,32,3,14,31,12,0
222380,1427738.0,583,0,1304,258,18,21,0,129,0,0,146,50,61,77367,12482,583,368,48339,1787,1762,313,29,5,17,31,366,663,574,576,1058,428,1053,136,182,426,129,0
5244645,24852876.0,826,0,2976,2182,114,140,0,350,0,0,133,185,419,545939,19841,823,735,413490,4626,6425,3327,111,13,40,128,696,1538,1059,1518,4121,706,2227,231,599,2061,349,0
79145,24113118.0,913,6,2060,224,32,17,0,308,0,0,155,27,34,148939,17927,908,499,191914,2046,3335,2946,42,11,37,64,416,1344,785,805,2106,477,1166,192,468,964,306,0
112985,2860073.0,108,0,544,372,43,51,0,168,0,0,7,119,139,204549,13854,104,485,201328,1475,7384,3287,26,9,4,44,474,394,696,700,2345,506,835,230,161,1217,168,0
4222560,21166480.0,2638,4,8284,2261,161,22,25,1056,0,0,495,91,28,780301.0,55674,2594,2078,915024,12309,7664,5124,305,53,114,352,1903,4878,2991,3179,10972,1899,7435,809,1890,5782,1034,0
1000,108690,0,0,0,0,1,0,0,0,0,0,0,0,0,1075,0,0,0,130,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10775055,46320149.0,7464,4,16724,3679,277,115,0,2281,0,0,874,522,335,1349067,116528,7397,1653,1881841,12426,30697,10205,384,40,229,383,1073,8564,3397,3446,8660,1108,7338,424,2359,3375,2278,0
33961760,89509795.0,1520,1,3693,1382,123,250,0,726,0,0,149,14,706,589182,45146,1476,1084,1073589,4822,2420,2609,168,39,57,139,975,2748,1746,1948,5316,1084,2670,399,1022,2487,643,0
0,88030,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,381923.0,58,1,131,24,6,6,0,13,0,0,11,13,15,19338,1907,58,57,10247,154,466,272,3,0,1,5,80,96,111,132,219,97,77,23,26,70,13,0
8935,2976580.0,610,1,1991,788,54,65,0,198,0,0,161,104,195,259582,17417,610,417,175669,1367,2813,1765,59,12,34,62,355,1097,550,672,1761,352,690,113,370,766,198,0
11905428,41629593.0,1354,0,5586,1905,112,127,0,615,0,0,178,308,377,536757,58133,1349,959,331852,4241,11330,3965,104,42,65,274,829,2845,1830,1866,7933,1111,2534,377,846,3344,612,0
345,301577.0,2,0,2,0,1,0,0,0,0,0,0,0,0,939,14,2,2,82,5,5,7,0,0,0,0,2,1,2,2,2,2,3,2,0,2,0,0
3742990,24762755.0,6763,3,17665,8008,470,47,116840,3363,0,0,1307,549,108,2288855,167935,6722,2359,3824225,14408,23657,9450,713,59,416,1202,2002,14956,5354,5497,20314,1958,6701,621,4414,8522,3360,0
932015,2495877.0,69,0,372,276,14,8,0,60,0,0,12,12,23,59252,3331,69,123,46798,594,411,414,15,1,5,13,118,192,177,184,503,112,315,45,67,198,60,0
3245,194324,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51395,910369.0,104,0,366,398,20,29,0,107,0,0,17,47,86,90320,14190,103,407,1542,1526,1613,376,43,13,7,41,426,189,615,621,820,454,1013,163,54,271,107,0
3415,2209558.0,997,5,5256,2044,77,81,0,502,0,0,176,242,224,375614,74399,996,1907,147579,7271,8246,1984,228,86,95,250,2037,2845,2632,2735,5587,2088,4187,501,1084,2718,502,0
3372304,15381253.0,1188,4,4890,6313,152,182,0,881,0,0,144,332,535,735761,36155,1180,1486,203672,14021,12830,6310,289,31,70,399,1421,3066,2398,2531,14965,1493,6861,575,1155,7380,881,0
675,523162.0,55,0,178,59,11,7,0,44,0,0,11,24,20,43378,3965,55,171,25057,870,837,207,14,5,1,5,172,92,245,255,335,185,553,72,25,152,44,0
766900,5926873.0,1145,7,3345,2648,112,125,0,572,0,0,185,144,375,530884,65847,1140,2084,159207,7212,5212,3845,240,77,48,142,2065,1872,2614,2786,3723,2043,4104,620,612,1673,571,0
10453440,52702745.0,5626,5,22928,5118,543,545,0,4240,0,0,1021,752,1626,2639296,190907,5575,3976,3439190,30512,28512,12089,661,69,296,671,3448,11726,7622,8055,20525,3282,15097,1177,3811,9699,4206,0
67019390,111689169.0,6902,2,19793,5162,460,541,3087,2807,0,0,1282,1006,1588,2235306,184479,6817,2534,2708441,17354,40205,15584,511,99,277,660,2018,11070,5401,5790,16254,2468,9390,866,3735,7352,2790,0
13577855,20663331.0,1934,17,4964,5675,234,242,6259,690,0,0,466,299,719,1132501,65524,1931,1604,405556,7969,9606,4659,357,78,104,400,1586,3206,2307,2929,6822,1604,3397,435,1070,2944,690,0
3288315,14395463.0,1184,0,4574,581,71,74,0,678,0,0,223,193,221,346564,29670,1183,191,26614,2416,8472,4035,78,2,58,147,130,2324,811,826,3181,130,1157,41,666,1013,678,0
1726585,3399396.0,557,4,1962,1055,35,35,0,266,0,0,124,131,101,165039,17065,553,334,121213,1335,4300,1985,27,3,33,72,263,1017,535,640,1819,268,726,102,295,678,266,0
359185,2999066.0,1,0,14,6,2,2,0,4,0,0,0,0,3,2896,105,1,1,9238,6,11,30,0,0,0,1,1,7,6,9,6,2,1,0,1,2,4,0
613430,12632913.0,2186,6,5917,3045,343,250,18349,1563,0,0,456,270,750,1667134,83141,2178,1249,2248496,8702,9402,4157,423,41,141,369,1121,5101,2617,3082,5332,1050,3978,360,1516,2137,1562,0
12445325,44009410.0,15690,30,45120,13691,667,543,0,5308,0,0,2604,1244,1617,3245518,353852,15613,7926,1275575,53563,58215,16687,1543,200,646,1197,7422,22962,13593,14827,29116,8080,28641,2534,7716,14197,5302,0
590595,1008105.0,540,2,1502,436,30,15,0,179,0,0,61,33,39,135989,19113,538,633,81859,2649,1522,585,57,10,15,36,772,779,1000,1002,1201,822,1599,217,237,456,178,0
337875,2164544.0,402,0,1624,295,22,5,0,125,0,0,85,38,12,101733,11468,402,304,73223,1943,1182,803,55,4,18,42,605,831,961,1205,994,824,720,157,264,491,124,0
0,6310,0,0,0,0,0,0,0,0,0,0,0,0,0,494,10,0,4,76,4,1,0,0,0,0,0,5,0,5,5,0,5,3,1,0,0,0,0
3610850,15449813.0,3118,5,6727,6314,443,235,28099,1741,0,0,601,347,686,2150132,144739,3112,5302,1801281,25466,11344,4605,1310,238,192,1212,5434,5758,7082,8507,18750,5328,12043,1596,1875,8415,1741,0
844589,7775852.0,633,4,2338,1329,61,75,0,419,0,0,121,172,225,293190,24875,631,599,51014,3025,4653,2464,105,11,37,96,569,1272,968,976,2044,549,1622,223,443,946,418,0
16565,4443419.0,615,7,1651,502,36,39,0,163,0,0,132,54,117,170594,15825,608,333,40400,1781,2187,873,57,12,26,56,325,881,501,515,1399,339,846,103,227,552,162,0
2639160,16689388.0,4131,13,8583,3220,276,191,0,1360,0,0,650,680,562,1344293,171393,4117,4824,1457191,16177,28516,12209,784,298,179,650,4614,5748,6015,6055,13057,4613,7919,1919,2053,6078,1360,0
9755,2139169.0,376,0,993,631,26,1,0,83,0,0,80,64,2,121711,14639,373,725,51656,2584,2361,414,63,11,11,43,748,527,883,887,1902,800,1361,236,146,726,83,0
45710,1868014.0,792,0,1793,1899,60,20,25,322,0,0,193,99,57,287471,33142,792,1465,269948,10541,3366,5288,110,37,37,119,7155,1305,8039,8043,3260,7516,2060,414,537,1350,322,0
5355,563122.0,156,0,554,211,18,19,0,46,0,0,22,44,57,77174,12748,156,386,63840,1756,1245,462,47,11,5,18,406,279,536,555,904,488,991,138,88,400,46,0
0,205367.0,55,0,132,644,20,0,0,18,0,0,5,35,0,91833,6839,55,707,78753,2043,1670,434,35,11,0,8,714,68,761,761,425,743,1206,279,27,190,18,0
485640,6204117.0,2139,0,6538,2216,81,7,0,613,0,0,428,237,0,392586,80780,2134,1814,277224,5672,8800,4107,121,49,79,407,1667,3486,2342,2505,8395,1728,2611,479,1063,2926,612,0
840,436847.0,128,0,387,189,19,0,0,47,0,0,22,29,0,82783,10043,128,380,51788,1145,1084,837,20,5,4,13,479,224,531,570,793,484,577,141,67,307,47,0
530010,4851900.0,530,0,1303,609,34,34,0,86,0,0,102,80,99,158649,21365,522,1030,70888,2631,3169,1417,55,19,14,39,1030,687,1133,1147,1942,1036,1595,424,201,603,85,0
7139550,55053619.0,41,0,298,25,10,42,0,53,0,0,0,0,126,37235,1069,38,16,47858,133,95,21,4,0,1,5,7,117,44,84,139,6,53,5,30,63,38,0
70304270,151626153.0,48192,30,167014,26543,1624,1041,13158,17551,0,0,5365,2371,3016,7902343,759329,47948,18782,12441820,89726,142310,71412,2206,544,1898,2894,14627,89584,32377,33408,96924,14569,46186,6393,30763,44167,17517,0
423490,11710747.0,1916,0,4791,650,96,6,0,730,0,0,379,289,13,469895,72251,1912,2121,334626,9128,8852,5126,311,80,73,285,2031,2417,2857,3035,5823,2078,4780,646,692,2562,730,0
56690,669927.0,70,2,188,38,8,2,0,19,0,0,13,19,4,27587,2030,70,77,21421,168,415,250,2,2,1,8,66,107,89,95,183,69,87,14,22,59,19,0
234150,1158292.0,490,1,1052,533,22,0,0,187,0,0,125,50,0,97763,14091,490,254,100746,1529,1491,789,49,10,23,58,220,843,400,403,1142,214,860,70,300,564,186,0
13126160,34004780.0,5750,8,14029,5770,326,209,35,1514,0,0,1147,907,603,1582942,148462,5724,4449,1932407,17157,33440,20943,621,197,215,625,4485,7665,6870,7177,13967,5295,7803,1526,2334,5711,1513,0
117730,2425291.0,630,0,1950,316,15,10,0,137,0,0,108,29,30,62002,10340,629,255,56255,594,1376,489,20,4,14,62,219,1029,359,362,1272,222,280,74,358,571,136,0
7215,206866.0,51,0,232,34,3,0,0,20,0,0,15,4,0,6692,789,51,11,13216,72,95,17,1,1,0,1,8,118,26,26,124,6,30,0,38,49,20,0
300,3885,0,0,0,0,1,0,0,0,0,0,0,0,0,525,2,0,0,4,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
8740,424305.0,70,0,255,108,9,11,0,31,0,0,14,13,32,33598,2944,70,153,26213,559,403,340,33,9,5,25,151,150,268,270,412,237,179,47,48,124,31,0
225865,7255206.0,82,0,250,21,8,8,0,29,0,0,17,4,23,31317,4286,82,144,18871,852,189,133,24,8,2,7,144,127,204,205,381,165,524,55,43,186,29,0
214920,4391278.0,783,0,2040,1782,79,89,0,202,0,0,108,295,264,383693,55923,779,2354,252025,6385,9542,4182,176,78,26,121,2363,1072,2665,2726,3906,2432,3576,886,361,1632,201,0
5080,505878.0,430,2,1050,450,16,0,0,96,0,0,76,36,0,71449,10155,428,242,41886,1346,1615,1021,38,6,17,32,352,553,517,542,732,415,657,87,191,329,96,0
2890,1049087.0,241,0,584,354,13,17,0,61,0,0,65,33,51,52205,6324,237,192,61570,851,942,368,25,5,7,22,188,333,253,255,760,192,484,53,97,286,61,0
5005,1243310.0,43,0,266,0,9,13,0,32,0,0,7,19,33,36756,3329,43,80,26753,422,779,236,8,3,5,12,79,139,122,124,425,86,249,40,38,181,32,0
1104990,8252291.0,752,7,2127,1082,77,76,349,336,0,0,179,113,227,372590,39835,746,1318,162508,4971,4024,3840,195,32,39,218,1313,1255,1663,2144,5062,1326,2972,447,278,1488,336,0
2004995,100653521.0,5201,20,16539,5695,358,203,299,1460,0,0,1252,527,579,1738017,181392,5179,4923,2143905,20099,17454,5884,643,224,212,676,4757,8918,6442,6777,20038,4824,11978,1897,3134,9478,1457,0
5552305,66433638.0,8010,5,26122,7233,382,391,0,3213,0,0,1076,648,1164,1862319,197786,7944,3311,1645336,20869,33744,16868,571,78,301,614,2765,13335,5960,6540,16471,2679,10943,1067,3899,7003,3205,0
2530,16022.0,14,0,39,7,2,0,0,3,0,0,4,0,0,2315,330,14,6,516,42,20,2,0,0,0,1,6,20,9,9,33,6,22,3,6,17,3,0
1145,309510.0,16,0,102,251,10,5,0,21,0,0,1,38,12,38717,2613,16,128,19894,314,1261,1289,10,4,2,12,134,54,162,162,295,141,151,47,21,96,21,0
0,10994.0,12,0,45,4,2,1,0,2,0,0,2,1,3,2689,262,12,6,492,18,40,11,1,0,1,1,12,24,18,18,19,16,5,3,7,4,2,0
20575,4719768.0,802,0,2766,1939,113,99,0,416,0,0,145,530,269,540696,53695,801,2436,433168,6236,16864,8186,197,66,39,160,2487,1445,3058,3163,5974,2486,3190,931,523,2430,416,0
1165,1511257.0,23,0,160,53,20,24,0,34,0,0,5,22,69,88556,3591,23,253,95434,743,755,287,17,4,0,5,256,81,295,364,401,262,423,95,31,177,33,0
1453200,7586287.0,139,22,440,767,14,40,0,62,0,0,19,16,117,61971,3539,139,103,56837,279,722,323,9,3,4,14,87,227,145,145,375,82,115,26,52,157,62,0
150,586059.0,56,0,156,290,21,17,0,24,0,0,3,53,45,94520,7226,56,469,63653,1104,2033,629,24,16,0,9,485,84,541,853,441,517,599,161,34,175,24,0
380,1207658.0,279,0,1394,1639,28,29,0,249,0,0,56,198,83,128552,14883,279,230,57870,2009,6191,2769,59,4,15,45,196,733,439,440,1756,190,1150,85,301,852,249,0
4627970,22078300.0,10342,30,42552,8049,418,71,0,5101,0,0,1928,284,212,2026749,236557,10267,1911,2840841,23788,18827,10684,780,62,646,964,1209,22631,6164,6653,18377,1073,11894,480,8054,9406,5089,0
13199365,35995645.0,2519,30,10468,4397,190,168,0,2033,0,0,537,184,504,926161,72084,2514,537,382316,7950,7651,3929,247,19,151,211,353,5482,2284,2477,4496,253,3968,143,2061,2328,2031,0
31255,441221.0,256,0,998,261,10,0,0,68,0,0,69,5,0,38590,6415,255,162,38642,544,242,464,27,3,7,35,153,535,223,223,927,156,253,64,217,374,67,0
2280,4834368.0,172,0,822,1493,54,65,30,125,0,0,31,271,184,257673,23526,172,676,100248,1058,9527,2084,37,13,14,78,668,440,821,831,2643,688,531,226,172,1374,125,0
1220,1396102.0,338,0,854,786,32,16,0,90,0,0,70,105,36,148701,16260,338,728,43275,2327,3253,2961,30,9,10,16,996,461,1192,1235,943,1082,1268,186,188,369,90,0
428515,6827838.0,1387,8,2868,1107,114,66,0,590,0,0,257,99,167,545992,42052,1375,853,587321,3659,4247,3278,94,37,40,130,778,1946,1404,1590,3355,795,1860,259,656,1332,590,0
10230,3055634.0,453,0,1446,1994,47,49,0,202,0,0,98,45,137,224270,23023,453,636,69059,3172,1740,1677,112,35,16,85,617,732,965,1013,2419,734,1649,226,221,954,202,0
4120,1724319.0,8,0,67,188,11,10,0,30,0,0,0,57,27,46069,2708,8,123,31103,497,2039,417,11,4,0,6,126,41,170,173,351,136,318,57,15,164,30,0
535,246113.0,3,0,22,31,2,0,0,4,0,0,1,4,0,3350,271,3,9,786,34,95,6,2,0,0,2,9,11,14,14,30,10,16,2,4,9,4,0
570,252361.0,53,0,314,457,7,4,0,37,0,0,14,30,11,26284,3258,53,70,7459,343,754,178,9,1,6,10,71,161,110,112,425,73,185,17,70,254,37,0
9859945,12870020.0,5236,5,23814,7103,262,213,349,4330,0,0,900,196,633,1273576,170444,5227,1388,320726,15692,10228,2863,637,44,421,921,938,14636,5132,5249,15285,802,5638,224,5006,7007,4329,0
33985,112144.0,3,0,57,15,5,7,0,24,0,0,1,14,21,13094,753,3,39,11056,163,289,27,2,0,0,1,39,29,61,62,123,34,108,17,10,46,24,0
104800,377612.0,50,0,204,85,8,0,0,62,0,0,6,13,0,30436,3150,50,73,20174,508,358,245,22,0,4,9,69,115,131,131,202,69,243,28,39,98,62,0
6519720,7525665.0,336,0,1010,1300,70,48,0,226,0,0,52,205,120,337127,31798,329,1193,154518,4451,7384,3398,118,16,17,92,1192,675,1534,1584,3664,1286,2468,431,238,1549,226,0
104159,15151872.0,2423,1,7804,4227,282,291,0,1127,0,0,511,564,870,1371427,111035,2422,4670,1356919,23961,18822,15863,373,92,115,447,9428,4006,16207,16232,13504,12175,6509,1371,1432,5362,1126,0
77485,1352910.0,257,3,873,735,49,48,0,172,0,0,29,142,135,232874,22292,257,1487,28729,3864,4563,823,82,25,10,76,1582,650,1839,1856,2764,1666,2191,466,220,1084,172,0
323855,16621876.0,6304,0,23834,4100,347,236,0,4379,0,0,778,631,597,1683676,159828,6282,1588,1902697,17119,35905,11873,481,29,315,535,1092,14375,5369,5397,17458,981,9351,461,4195,7117,4378,0
3910,533439.0,64,0,220,50,9,0,0,19,0,0,14,8,0,34781,3250,64,102,41940,169,360,177,4,1,1,8,117,120,146,204,187,127,76,41,25,31,19,0
300,218265.0,7,0,74,80,11,0,0,29,0,0,0,21,0,37432,3208,7,125,41757,339,523,64,12,2,1,13,125,39,150,159,309,121,173,34,10,87,29,0
729470,18844062.0,10359,8,23306,13737,557,489,13316,3805,0,0,1435,1991,1457,2711429,413884,10287,10747,2347283,45015,81087,27050,2027,329,509,2156,11567,17842,15676,15835,42783,11867,19160,2113,5232,15562,3799,0
1528310,9490885.0,3000,7,15856,6417,191,197,4925,2549,0,0,746,302,581,932544,101046,2970,1221,1191377,13056,9677,7434,494,32,255,464,902,8597,3351,3446,10171,815,6787,352,3076,4816,2536,0
890,937784.0,199,0,786,1198,27,16,0,120,0,0,38,141,47,123829,13526,198,582,63183,1561,3993,727,31,9,9,39,594,396,718,726,1331,588,795,212,114,508,120,0
52664140,109387175.0,3881,9,9261,2905,150,128,0,1894,0,0,142,113,222,728349.0,59921,3852,835,967115,5700,15530,4046,254,41,239,346,546,7931,2353,2452,7928,509,2921,266,2465,3425,1839,0
880555,12467433.0,476,1,2311,834,32,3,25,380,0,0,85,76,8,150477,17950,437,260,237439,1914,2760,1117,125,14,48,177,236,1184,644,690,2127,269,813,95,325,835,374,0
170845,989712.0,153,0,752,217,9,0,0,83,0,0,27,5,0,32723,3822,153,60,33387,544,346,62,46,2,13,62,58,398,151,155,595,68,186,19,133,270,83,0
647095,9072507.0,199,0,618,485,27,65,0,124,0,0,44,74,190,124260,11572,199,338,40028,1859,2318,1127,29,6,6,26,335,312,521,579,990,391,1246,149,88,438,124,0
10,26315.0,4,0,13,6,3,0,0,6,0,0,1,0,0,6324,870,4,28,5643,65,158,71,0,0,1,2,28,7,40,40,35,34,45,14,2,13,6,0
152495,374989.0,96,7,518,214,16,16,0,135,0,0,19,28,46,69365,4720,96,111,51303,1176,946,336,24,3,8,20,103,265,225,225,618,90,618,46,78,248,135,0
421840,685304.0,410,2,1054,430,18,1,0,82,0,0,67,41,0,80514,9411,408,255,16991,702,1848,357,15,3,9,26,222,556,305,353,969,223,358,81,174,317,82,0
305,306354.0,18,0,114,120,15,15,0,36,0,0,1,8,39,57934,5332,18,290,20397,862,358,245,29,8,2,7,294,58,360,363,272,310,489,128,18,112,36,0
235,498320.0,121,0,324,20,9,15,0,26,0,0,21,29,34,36938,3761,121,133,34699,351,1305,853,3,1,2,12,159,175,200,206,454,173,146,47,53,196,26,0
1058320,3481022.0,242,0,934,490,18,13,0,91,0,0,65,72,38,80280,7753,240,224,51211,938,2149,1071,20,3,8,53,209,473,297,297,1581,202,521,78,147,549,91,0
5845,1614219.0,234,0,605,415,22,2,0,43,0,0,39,64,6,100576,12201,234,739,35050,2731,2593,505,40,9,7,32,749,310,854,863,1360,810,1747,311,103,569,43,0
464475,2622248.0,1305,3,3446,1724,82,60,0,517,0,0,266,198,177,397051,52598,1303,2072,214541,8588,6805,3152,170,33,41,112,2098,1783,3046,3102,3669,2450,4850,620,479,1432,516,0
80870,1433651.0,386,1,1473,795,36,37,0,205,0,0,84,78,108,167900,24847,386,576,62105,3107,2843,416,74,11,25,91,555,745,767,777,2608,547,1648,215,180,956,205,0
10380,2285516.0,885,1,2686,940,57,59,0,303,0,0,179,202,170,273715,31253,884,984,57697,3696,7760,3001,79,20,33,124,941,1398,1281,1296,3919,970,2034,334,454,1571,303,0
2460,23138.0,4,0,22,5,2,0,0,1,0,0,1,1,0,1892,146,4,10,2933,39,24,1,0,0,0,1,21,11,28,28,10,27,11,6,2,2,1,0
218875,3585476.0,101,0,404,57,9,6,0,34,0,0,18,18,12,32141,3023,101,147,26542,231,717,574,8,3,4,15,156,220,212,212,558,176,127,64,51,179,34,0
607995,6137741.0,3377,0,11547,3698,174,163,0,1642,0,0,619,408,489,845017,87961,3362,1104,841911,9178,15986,4815,240,24,148,314,799,5867,2410,2525,7809,767,5533,369,1674,2973,1641,0
82195,1018610.0,268,0,932,323,15,0,0,138,0,0,35,19,0,65809,5724,240,67,60314,628,849,442,20,3,11,14,53,442,182,285,327,52,320,14,171,173,130,0
1985,482700.0,22,0,34,14,4,1,0,5,0,0,3,4,0,9545,818,22,57,7986,145,257,181,5,1,1,1,58,22,69,70,68,60,94,32,13,48,5,0
170985,506256.0,65,0,220,159,17,9,0,29,0,0,7,36,27,75230,6700,65,266,16000,758,918,341,25,14,4,23,283,115,332,591,530,302,428,118,47,196,29,0
20,373709.0,24,0,82,61,8,6,0,13,0,0,6,27,15,29251,2825,24,94,12007,198,1067,300,5,2,1,3,93,42,119,119,246,101,87,30,5,93,13,0
0,61117.0,3,0,18,9,3,1,0,3,0,0,1,5,0,5275,365,3,21,1522,84,108,14,0,1,0,1,22,10,27,27,54,24,47,11,7,25,3,0
12966245,53301067.0,22158,15,91572,13312,1076,547,0,12554,0,0,3419,2190,1635,5238433,511375,22004,6358,3890209,51536,101586,30463,1492,168,1286,2680,4683,47749,17063,18307,59075,4434,24984,2187,14691,26257,12447,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13790,421123.0,265,0,466,348,10,9,0,34,0,0,69,21,24,36062,5845,264,184,3347,810,809,250,7,3,7,20,217,267,285,285,449,248,499,57,85,167,34,0
165,747532.0,50,0,160,257,12,5,0,70,0,0,10,30,14,48744,5601,50,173,39836,547,1024,632,15,7,2,8,239,145,327,341,377,257,242,76,22,120,70,0
5,14194,4,0,3,0,1,0,0,0,0,0,1,1,0,982,134,4,3,114,3,32,17,0,0,0,0,3,3,4,4,11,4,1,0,0,3,0,0
16290,599902.0,136,0,529,522,22,1,0,26,0,0,12,51,3,101295,8608,136,496,50385,1131,1879,1422,30,16,6,17,553,308,590,593,928,564,527,163,80,324,26,0
10810,307450.0,6,0,33,17,5,0,0,14,0,0,1,3,0,13732,837,6,30,4228,92,120,38,3,2,0,1,30,17,45,58,69,31,53,9,5,18,14,0
6675,345647.0,28,0,196,210,12,10,0,31,0,0,5,42,26,49245,4821,28,158,9288,729,1296,382,14,0,5,15,179,117,212,229,551,181,423,65,39,236,31,0
105,601085.0,83,0,326,357,16,16,0,37,0,0,11,47,33,71654,6283,83,335,51652,934,1608,479,29,9,5,20,350,180,392,442,714,355,558,120,68,284,37,0
6215,2280307.0,796,3,2507,6021,97,95,0,376,0,0,120,41,279,472694,33881,796,2233,188069,12904,2248,1509,276,43,54,176,2385,1534,2970,3367,5472,2561,7827,1034,595,2767,375,0
775,326225.0,193,1,408,174,9,9,0,42,0,0,54,16,27,32643,4973,193,139,16784,513,530,188,12,5,2,15,148,235,197,197,373,155,278,55,69,114,42,0
440,842888.0,75,0,319,363,21,13,0,42,0,0,8,69,39,96900,9093,75,608,38095,1411,2033,882,22,14,3,24,658,190,740,768,889,688,752,222,60,258,42,0
130,223361.0,10,0,45,11,6,5,0,7,0,0,2,21,12,19909,1779,10,105,15793,252,603,149,3,1,1,3,110,35,122,125,137,95,149,36,10,47,7,0
840,349054.0,137,0,458,1062,19,22,0,152,0,0,8,30,63,83420,5495,137,295,11310,1617,858,1315,51,16,8,22,315,260,484,505,798,330,964,103,73,370,152,0
12745,249655.0,147,1,479,177,12,13,0,55,0,0,31,11,39,51177,5801,147,162,39124,632,588,384,23,5,9,20,179,265,233,234,480,177,273,50,102,208,55,0
792875,5576705.0,938,30,2478,9932,83,108,648,206,0,0,218,278,323,405269,28150,936,1010,395115,2933,7962,2952,92,36,26,114,981,1433,1246,1366,2965,1039,1313,324,439,1163,206,0
0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,513955.0,287,0,743,359,18,12,0,30,0,0,51,29,27,81671,12943,286,572,31035,1639,1233,344,44,9,8,45,585,388,654,659,1365,625,1079,155,115,523,29,0
6327270,9768006.0,1186,0,2986,729,79,28,0,193,0,0,185,222,84,380559,60127,1186,2853,422632,7407,8094,3203,154,59,37,93,2860,1635,3162,3186,5030,2922,5021,1163,452,1860,193,0
20,31899,6,0,7,3,1,0,0,1,0,0,1,1,0,775,36,6,0,50110,2,10,0,0,0,0,0,0,7,1,1,3,0,2,0,0,0,1,0
645,1607786,188,0,1063,1543,24,0,0,137,0,0,37,238,0,108370,13082,188,371,78730,843,7229,2357,26,12,26,43,357,736,494,494,1720,356,473,126,239,598,137,0
1365,443950.0,72,0,111,570,9,8,0,10,0,0,9,38,21,29590,3319,72,139,27846,364,1139,836,3,3,4,9,147,74,175,175,218,159,177,51,12,76,10,0
121190,1362125.0,327,0,830,968,25,24,27,110,0,0,63,129,69,115156,13918,327,439,48759,1894,3513,780,51,11,12,48,450,624,562,563,1429,451,922,155,208,644,110,0
17045,641740.0,137,0,286,265,11,3,0,44,0,0,32,66,0,42746,7582,137,176,23641,405,2137,2068,2,2,5,10,181,177,237,237,481,190,199,77,47,166,44,0
225,396890.0,180,0,441,130,10,9,0,31,0,0,38,32,27,41049,9891,180,217,4810,805,1128,489,12,6,5,17,233,247,283,283,489,252,520,88,70,177,31,0
